g1806.t1.pdb,46,48,7,48,58,23,0
g439.t1.pdb,29,29,3,11,38,18,0
g5454.t1.pdb,54,56,19,362,87,8,28
g5225.t1.pdb,71,72,17,299,95,42,52
g8652.t1.pdb,77,81,15,216,97,37,76
g4522.t1.pdb,85,91,15,236,99,29,81
g1760.t1.pdb,85,88,12,155,98,28,87
g4620.t1.pdb,84,89,17,296,99,24,84
g4510.t1.pdb,53,50,17,276,79,25,19
g1623.t1.pdb,55,48,25,622,97,15,33
g7172.t1.pdb,85,88,9,78,95,37,95
g8787.t1.pdb,95,97,6,34,99,43,99
g4099.t1.pdb,45,46,8,70,61,29,0
g8216.t1.pdb,33,33,4,17,43,24,0
g4469.t1.pdb,62,60,6,36,77,55,10
g2879.t1.pdb,57,57,4,17,68,50,0
g828.t1.pdb,29,27,6,41,48,13,0
g4234.t1.pdb,77,81,13,159,91,42,79
g5054.t1.pdb,34,32,7,54,53,23,0
g33.t1.pdb,36,37,3,12,46,23,0
g636.t1.pdb,55,50,13,170,81,38,23
g1793.t1.pdb,38,39,9,77,54,14,0
g1096.t1.pdb,45,49,9,86,57,20,0
g3439.t1.pdb,89,92,8,60,97,59,96
g8219.t1.pdb,35,35,7,48,47,14,0
g2653.t1.pdb,82,84,7,55,92,51,93
g138.t1.pdb,39,39,6,32,51,22,0
g4079.t2.pdb,38,38,6,33,50,15,0
g7115.t1.pdb,90,93,10,98,99,44,94
g6920.t1.pdb,65,63,19,354,96,33,46
g3310.t1.pdb,33,32,4,16,41,18,0
g2592.t1.pdb,77,83,15,221,92,24,78
g519.t1.pdb,59,56,11,127,82,31,22
g6738.t1.pdb,38,37,7,46,49,26,0
g8426.t1.pdb,30,29,5,28,51,21,0
g1375.t1.pdb,66,71,12,150,82,43,52
g2685.t1.pdb,61,54,15,240,89,38,35
g8410.t1.pdb,91,94,9,74,99,56,96
g8679.t1.pdb,35,35,6,40,60,15,0
g3735.t1.pdb,54,54,17,274,80,24,28
g7041.t1.pdb,74,79,16,262,96,41,57
g4302.t3.pdb,35,24,22,488,92,5,15
g997.t1.pdb,70,72,13,162,88,41,55
g5367.t1.pdb,84,90,16,252,99,26,85
