SSTP_0000015050	XLOC_005376	0.465882352941176471
SSTP_0000015100	XLOC_005375	0.63
SSTP_0000015200	XLOC_007715	0.687965616045845272
SSTP_0000015400	XLOC_007714	0.7
SSTP_0000015700	XLOC_005372	0.7
SSTP_0000015800	XLOC_007713	0.7
SSTP_0000015900	XLOC_005371	0.525506487727261238
SSTP_0000016100	XLOC_007712	0.7
SSTP_0000016200	XLOC_005370	0.7
SSTP_0000016300	XLOC_005369	0.63
SSTP_0000016400	XLOC_005368	0.63
SSTP_0000016700	XLOC_005365	0.614165451540779625
SSTP_0000016800	XLOC_005364	0.63
SSTP_0000016950	XLOC_005362	0.63
SSTP_0000017100	XLOC_005358	0.7
SSTP_0000017200	XLOC_005357	0.7
SSTP_0000017300	XLOC_007711	0.7
SSTP_0000017400	XLOC_005356	0.7
SSTP_0000017500	XLOC_007710	0.7
SSTP_0000017600	XLOC_005355	0.7
SSTP_0000017700	XLOC_005354	0.586122806745958488
SSTP_0000018000	XLOC_005353	0.7
SSTP_0000018100	XLOC_007709	0.7
SSTP_0000018200	XLOC_007708	0.7
SSTP_0000018300	XLOC_005352	0.604473257698541329
SSTP_0000018400	XLOC_007707	0.7
SSTP_0000018500	XLOC_007706	0.698540099806799385
SSTP_0000018600	XLOC_007705	0.7
SSTP_0000018700	XLOC_005351	0.626701570680628272
SSTP_0000018800	XLOC_007704	0.689549931040427549
SSTP_0000018900	XLOC_007703	0.7
SSTP_0000019100	XLOC_005350	0.662932382213489385
SSTP_0000019500	XLOC_005668	0.7
SSTP_0000019600	XLOC_008009	0.6078125
SSTP_0000020000	XLOC_003017	0.7
SSTP_0000020100	XLOC_003018	0.7
SSTP_0000020200	XLOC_003019	0.7
SSTP_0000020300	XLOC_001329	0.7
SSTP_0000020400	XLOC_001330	0.470822634083931065
SSTP_0000020600	XLOC_003020	0.697245080500894454
SSTP_0000020700	XLOC_003021	0.7
SSTP_0000020800	XLOC_001331	0.7
SSTP_0000020900	XLOC_003022	0.7
SSTP_0000021000	XLOC_001332	0.691969777284162523
SSTP_0000021100	XLOC_003023	0.638359941944847605
SSTP_0000021300	XLOC_001333	0.673437516638022647
SSTP_0000021500	XLOC_001334	0.627706608005521049
SSTP_0000021700	XLOC_003024	0.7
SSTP_0000021800	XLOC_001336	0.55465916241593751
SSTP_0000022000	XLOC_003025	0.7
SSTP_0000022100	XLOC_001337	0.7
SSTP_0000022200	XLOC_001338	0.7
SSTP_0000022300	XLOC_001339	0.597687766781821173
SSTP_0000022400	XLOC_001340	0.664836200879245536
SSTP_0000022600	XLOC_001341	0.46504972213584923
SSTP_0000022700	XLOC_003026	0.7
SSTP_0000022900	XLOC_001342	0.584560710330527591
SSTP_0000023000	XLOC_003027	0.677311804846596099
SSTP_0000023100	XLOC_003028	0.600694629975955116
SSTP_0000023200	XLOC_001343	0.667457360490147375
SSTP_0000023300	XLOC_003029	0.7
SSTP_0000023400	XLOC_001344	0.7
SSTP_0000023500	XLOC_001345	0.69559748427672956
SSTP_0000023600	XLOC_001346	0.7
SSTP_0000023700	XLOC_003030	0.7
SSTP_0000023800	XLOC_003031	0.7
SSTP_0000023900	XLOC_003032	0.332259833843967034
SSTP_0000024100	XLOC_001347	0.7
SSTP_0000024200	XLOC_003033	0.7
SSTP_0000024300	XLOC_001348	0.7
SSTP_0000024400	XLOC_001349	0.7
SSTP_0000024600	XLOC_003034	0.56503722846993454
SSTP_0000024700	XLOC_001350	0.7
SSTP_0000024800	XLOC_003035	0.696440770939850027
SSTP_0000024900	XLOC_001351	0.468421052631578947
SSTP_0000025100	XLOC_001352	0.7
SSTP_0000025200	XLOC_001353	0.7
SSTP_0000025300	XLOC_003036	0.7
SSTP_0000025400	XLOC_001354	0.698585858585858586
SSTP_0000025500	XLOC_003037	0.7
SSTP_0000025700	XLOC_003038	0.7
SSTP_0000025900	XLOC_001356	0.7
SSTP_0000026000	XLOC_001357	0.7
SSTP_0000026100	XLOC_003039	0.474968278523107821
SSTP_0000026200	XLOC_003040	0.325527704485488127
SSTP_0000026300	XLOC_001358	0.7
SSTP_0000026400	XLOC_003041	0.642027356163610626
SSTP_0000026500	XLOC_001360	0.696041470311027333
SSTP_0000026600	XLOC_003043	0.7
SSTP_0000026800	XLOC_001362	0.7
SSTP_0000026900	XLOC_003044	0.657191487406146081
SSTP_0000027000	XLOC_001363	0.7
SSTP_0000027100	XLOC_003045	0.61018183801417109
SSTP_0000027200	XLOC_001364	0.632530120481927711
SSTP_0000027300	XLOC_001365	0.638596491228070175
SSTP_0000027400	XLOC_003046	0.670175291193872768
SSTP_0000027500	XLOC_003047	0.696228097413592068
SSTP_0000027600	XLOC_003048	0.645015137964702697
SSTP_0000027800	XLOC_001366	0.7
SSTP_0000027900	XLOC_003049	0.662556136296108392
SSTP_0000028000	XLOC_003050	0.7
SSTP_0000028100	XLOC_003051	0.7
SSTP_0000028200	XLOC_003052	0.682363162467419635
SSTP_0000028300	XLOC_003053	0.66289436771687527
SSTP_0000028400	XLOC_003054	0.7
SSTP_0000028500	XLOC_003055	0.7
SSTP_0000028600	XLOC_001367	0.7
SSTP_0000028700	XLOC_003056	0.7
SSTP_0000028800	XLOC_001368	0.7
SSTP_0000028900	XLOC_003057	0.7
SSTP_0000029000	XLOC_001369	0.683638532874747162
SSTP_0000029100	XLOC_001370	0.7
SSTP_0000029200	XLOC_001371	0.7
SSTP_0000029300	XLOC_001374	0.685885399347686125
SSTP_0000029400	XLOC_003058	0.7
SSTP_0000029500	XLOC_003062	0.7
SSTP_0000029600	XLOC_001375	0.641678909048671223
SSTP_0000029800	XLOC_001376	0.7
SSTP_0000029900	XLOC_003063	0.7
SSTP_0000030000	XLOC_003064	0.685060975609756098
SSTP_0000030100	XLOC_001377	0.545332326300741189
SSTP_0000030500	XLOC_003065	0.528888707200692553
SSTP_0000030600	XLOC_001378	0.699602951044729055
SSTP_0000030700	XLOC_001379	0.7
SSTP_0000030800	XLOC_001380	0.7
SSTP_0000030900	XLOC_001381	0.7
SSTP_0000031000	XLOC_003066	0.63
SSTP_0000031100	XLOC_003067	0.63
SSTP_0000031200	XLOC_003068	0.7
SSTP_0000031300	XLOC_003069	0.7
SSTP_0000031400	XLOC_003070	0.7
SSTP_0000031500	XLOC_001382	0.684857450478139578
SSTP_0000031900	XLOC_009794	0.579120273164783584
SSTP_0000032000	XLOC_010356	0.7
SSTP_0000032200	XLOC_010357	0.577719518235732486
SSTP_0000032300	XLOC_010358	0.598080437604769287
SSTP_0000032600	XLOC_011367	0.698104265402843602
SSTP_0000032900	XLOC_011023	0.347623391101651971
SSTP_0000033000	XLOC_011368	0.634288091754643146
SSTP_0000033100	XLOC_011024	0.7
SSTP_0000033200	XLOC_011369	0.7
SSTP_0000033300	XLOC_011370	0.6902722633167331
SSTP_0000033400	XLOC_011371	0.7
SSTP_0000033500	XLOC_011025	0.7
SSTP_0000033600	XLOC_011372	0.697577854671280277
SSTP_0000033700	XLOC_011026	0.7
SSTP_0000033800	XLOC_011027	0.684351713859910581
SSTP_0000033900	XLOC_011373	0.692767527675276753
SSTP_0000034100	XLOC_011375	0.518080222252876229
SSTP_0000034200	XLOC_011028	0.63
SSTP_0000034300	XLOC_011376	0.7
SSTP_0000034400	XLOC_011377	0.7
SSTP_0000034500	XLOC_011378	0.7
SSTP_0000034600	XLOC_011029	0.691437834499968565
SSTP_0000034700	XLOC_011030	0.7
SSTP_0000034800	XLOC_011031	0.7
SSTP_0000034850	XLOC_011379	0.7
SSTP_0000034900	XLOC_011032	0.7
SSTP_0000035000	XLOC_011380	0.7
SSTP_0000035100	XLOC_011381	0.617782908092189267
SSTP_0000035200	XLOC_011033	0.7
SSTP_0000035300	XLOC_011034	0.7
SSTP_0000035400	XLOC_011035	0.7
SSTP_0000035500	XLOC_011036	0.7
SSTP_0000035600	XLOC_011382	0.7
SSTP_0000035700	XLOC_011383	0.698392752207533439
SSTP_0000035800	XLOC_011038	0.7
SSTP_0000035900	XLOC_011384	0.7
SSTP_0000036000	XLOC_011385	0.7
SSTP_0000036300	XLOC_007950	0.640888888888888889
SSTP_0000036400	XLOC_010149	0.612549947670594575
SSTP_0000036500	XLOC_010150	0.7
SSTP_0000036600	XLOC_010151	0.7
SSTP_0000036700	XLOC_010152	0.7
SSTP_0000036800	XLOC_009577	0.7
SSTP_0000036900	XLOC_010153	0.7
SSTP_0000037000	XLOC_010154	0.69803545257868658
SSTP_0000037100	XLOC_009578	0.7
SSTP_0000037500	XLOC_004820	0.490739499631327587
SSTP_0000037600	XLOC_004819	0.7
SSTP_0000037700	XLOC_007140	0.7
SSTP_0000037800	XLOC_004818	0.639823380454364622
SSTP_0000037900	XLOC_004817	0.7
SSTP_0000038000	XLOC_004816	0.7
SSTP_0000038100	XLOC_007139	0.673055773762765122
SSTP_0000038200	XLOC_007138	0.696132596685082873
SSTP_0000038300	XLOC_004815	0.488027869443798647
SSTP_0000038500	XLOC_007137	0.616220008630270467
SSTP_0000038600	XLOC_004814	0.7
SSTP_0000038700	XLOC_007136	0.7
SSTP_0000038800	XLOC_004813	0.660111141634424119
SSTP_0000038900	XLOC_007135	0.7
SSTP_0000039000	XLOC_004812	0.7
SSTP_0000039100	XLOC_004811	0.7
SSTP_0000039200	XLOC_007134	0.7
SSTP_0000039300	XLOC_007133	0.66416382252559727
SSTP_0000039400	XLOC_007132	0.678266621629229297
SSTP_0000039500	XLOC_007131	0.626905757875174663
SSTP_0000039600	XLOC_007130	0.7
SSTP_0000039700	XLOC_004810	0.7
SSTP_0000039800	XLOC_007129	0.7
SSTP_0000039900	XLOC_004809	0.7
SSTP_0000040000	XLOC_004808	0.642631993695823483
SSTP_0000040100	XLOC_007128	0.7
SSTP_0000040200	XLOC_007127	0.7
SSTP_0000040300	XLOC_007126	0.63
SSTP_0000040400	XLOC_004807	0.7
SSTP_0000040500	XLOC_007125	0.7
SSTP_0000040600	XLOC_007124	0.631313131313131313
SSTP_0000040650	XLOC_007123	0.63
SSTP_0000040700	XLOC_004806	0.640727179870747123
SSTP_0000040800	XLOC_007122	0.7
SSTP_0000040900	XLOC_004805	0.573027298240967448
SSTP_0000041100	XLOC_004804	0.7
SSTP_0000041200	XLOC_004803	0.7
SSTP_0000041300	XLOC_004802	0.694797407345853415
SSTP_0000041400	XLOC_004801	0.696202107458018394
SSTP_0000041500	XLOC_007121	0.7
SSTP_0000041600	XLOC_007120	0.7
SSTP_0000041700	XLOC_004800	0.550904674310522928
SSTP_0000041800	XLOC_007119	0.7
SSTP_0000041900	XLOC_007118	0.697168891920865413
SSTP_0000042000	XLOC_004799	0.7
SSTP_0000042100	XLOC_004798	0.683523158694001519
SSTP_0000042300	XLOC_007117	0.669159170502133043
SSTP_0000042400	XLOC_007116	0.7
SSTP_0000042500	XLOC_007115	0.683776964461454596
SSTP_0000042600	XLOC_004797	0.637305179992298526
SSTP_0000042800	XLOC_007114	0.7
SSTP_0000042900	XLOC_004796	0.7
SSTP_0000043000	XLOC_007113	0.685357930449533503
SSTP_0000043100	XLOC_007112	0.644528596470965477
SSTP_0000043200	XLOC_004795	0.62871883664816793
SSTP_0000043300	XLOC_007111	0.7
SSTP_0000043400	XLOC_004794	0.7
SSTP_0000043500	XLOC_007110	0.7
SSTP_0000043600	XLOC_004793	0.7
SSTP_0000043700	XLOC_004792	0.7
SSTP_0000043800	XLOC_004791	0.610516349226650332
SSTP_0000044000	XLOC_007109	0.620833911977434541
SSTP_0000044100	XLOC_004790	0.7
SSTP_0000044200	XLOC_004789	0.695490010661041708
SSTP_0000044300	XLOC_004788	0.571098355404843906
SSTP_0000044400	XLOC_004787	0.7
SSTP_0000044500	XLOC_007108	0.698661567877629063
SSTP_0000044600	XLOC_004786	0.65500723663188107
SSTP_0000044700	XLOC_004785	0.7
SSTP_0000044800	XLOC_007107	0.7
SSTP_0000045100	XLOC_007106	0.424763022741282841
SSTP_0000045200	XLOC_004784	0.7
SSTP_0000045300	XLOC_007105	0.63
SSTP_0000045400	XLOC_004783	0.666384180790960452
SSTP_0000045500	XLOC_007104	0.7
SSTP_0000045600	XLOC_007103	0.7
SSTP_0000045700	XLOC_007102	0.7
SSTP_0000045800	XLOC_004782	0.677858625349937253
SSTP_0000046000	XLOC_007101	0.631987999607098435
SSTP_0000046100	XLOC_004781	0.63
SSTP_0000046200	XLOC_007100	0.7
SSTP_0000046300	XLOC_004780	0.7
SSTP_0000046400	XLOC_007099	0.7
SSTP_0000046500	XLOC_004779	0.696880967536600891
SSTP_0000046700	XLOC_004729	0.7
SSTP_0000046800	XLOC_007045	0.541064593026910685
SSTP_0000047000	XLOC_004730	0.46727469633837225
SSTP_0000047200	XLOC_004731	0.691457931920359666
SSTP_0000047300	XLOC_004732	0.7
SSTP_0000047400	XLOC_004733	0.7
SSTP_0000047500	XLOC_007046	0.7
SSTP_0000047600	XLOC_004734	0.481269507787377576
SSTP_0000047900	XLOC_007047	0.7
SSTP_0000048000	XLOC_004735	0.7
SSTP_0000048100	XLOC_007048	0.7
SSTP_0000048200	XLOC_004736	0.629128275065700406
SSTP_0000048300	XLOC_007049	0.7
SSTP_0000048400	XLOC_007050	0.7
SSTP_0000048500	XLOC_007051	0.7
SSTP_0000048600	XLOC_004737	0.623182711070813025
SSTP_0000048800	XLOC_004738	0.7
SSTP_0000048900	XLOC_004739	0.7
SSTP_0000049000	XLOC_004740	0.696205413224713541
SSTP_0000049100	XLOC_007053	0.7
SSTP_0000049200	XLOC_004741	0.7
SSTP_0000049300	XLOC_004742	0.47824616185271923
SSTP_0000049500	XLOC_004743	0.7
SSTP_0000049600	XLOC_004744	0.7
SSTP_0000049650	XLOC_007054	0.538764044943820225
SSTP_0000049700	XLOC_007055	0.693040093522032814
SSTP_0000049800	XLOC_007056	0.7
SSTP_0000049900	XLOC_004745	0.7
SSTP_0000050000	XLOC_007057	0.662668960432538707
SSTP_0000050200	XLOC_004746	0.7
SSTP_0000050300	XLOC_007058	0.7
SSTP_0000050400	XLOC_004747	0.499810049808294622
SSTP_0000050500	XLOC_004748	0.274404412335802195
SSTP_0000050700	XLOC_004749	0.63169479090242113
SSTP_0000050800	XLOC_004750	0.7
SSTP_0000051000	XLOC_007059	0.607438522310003338
SSTP_0000051100	XLOC_004751	0.7
SSTP_0000051200	XLOC_007060	0.7
SSTP_0000051300	XLOC_004752	0.7
SSTP_0000051400	XLOC_007061	0.7
SSTP_0000051500	XLOC_004753	0.216494845360824742
SSTP_0000051600	XLOC_007062	0.685497778467557686
SSTP_0000051700	XLOC_004754	0.7
SSTP_0000051800	XLOC_004755	0.69744839169553636
SSTP_0000051900	XLOC_007063	0.590165347958489423
SSTP_0000052100	XLOC_004756	0.7
SSTP_0000052200	XLOC_007064	0.7
SSTP_0000052300	XLOC_007065	0.693717948717948718
SSTP_0000052500	XLOC_007066	0.528335024637723752
SSTP_0000052600	XLOC_004757	0.7
SSTP_0000052700	XLOC_007067	0.7
SSTP_0000052800	XLOC_004758	0.65859957781736285
SSTP_0000053000	XLOC_007068	0.7
SSTP_0000053100	XLOC_007069	0.7
SSTP_0000053200	XLOC_007070	0.7
SSTP_0000053300	XLOC_004759	0.7
SSTP_0000053400	XLOC_007071	0.698447983734327347
SSTP_0000053500	XLOC_004760	0.499797926763176254
SSTP_0000053700	XLOC_007072	0.7
SSTP_0000053800	XLOC_004761	0.7
SSTP_0000053900	XLOC_004762	0.7
SSTP_0000054000	XLOC_007073	0.510735670655893466
SSTP_0000054200	XLOC_004763	0.7
SSTP_0000054300	XLOC_007074	0.7
SSTP_0000054400	XLOC_007075	0.503480695415277993
SSTP_0000054500	XLOC_004764	0.7
SSTP_0000054600	XLOC_007076	0.7
SSTP_0000054700	XLOC_007077	0.7
SSTP_0000054900	XLOC_004765	0.367389799785779023
SSTP_0000055200	XLOC_007078	0.527744757083331822
SSTP_0000055400	XLOC_007079	0.494354965013545104
SSTP_0000055500	XLOC_007080	0.7
SSTP_0000055600	XLOC_004766	0.563308319377441419
SSTP_0000055800	XLOC_004767	0.7
SSTP_0000055900	XLOC_007081	0.7
SSTP_0000056000	XLOC_004768	0.7
SSTP_0000056100	XLOC_007082	0.7
SSTP_0000056200	XLOC_007083	0.7
SSTP_0000056300	XLOC_004769	0.7
SSTP_0000056400	XLOC_007084	0.7
SSTP_0000056500	XLOC_004770	0.7
SSTP_0000056600	XLOC_007085	0.7
SSTP_0000056700	XLOC_007086	0.7
SSTP_0000056800	XLOC_007087	0.7
SSTP_0000057000	XLOC_004771	0.461541227561980471
SSTP_0000057200	XLOC_007088	0.604761897625637725
SSTP_0000057300	XLOC_007089	0.7
SSTP_0000057400	XLOC_007090	0.7
SSTP_0000057500	XLOC_007091	0.566665186611151257
SSTP_0000057700	XLOC_004772	0.697513321492007105
SSTP_0000057800	XLOC_004773	0.7
SSTP_0000057900	XLOC_007092	0.62053807466632278
SSTP_0000058200	XLOC_004774	0.537121542665619905
SSTP_0000058300	XLOC_007093	0.7
SSTP_0000058400	XLOC_007094	0.7
SSTP_0000058500	XLOC_007095	0.7
SSTP_0000058600	XLOC_004775	0.7
SSTP_0000058700	XLOC_007096	0.7
SSTP_0000058800	XLOC_004776	0.7
SSTP_0000058900	XLOC_007097	0.7
SSTP_0000059000	XLOC_004777	0.7
SSTP_0000059100	XLOC_007098	0.625112011947941114
SSTP_0000059300	XLOC_004778	0.470065571351973883
SSTP_0000059500	XLOC_010206	0.673685230536126429
SSTP_0000059600	XLOC_009618	0.7
SSTP_0000059700	XLOC_010205	0.7
SSTP_0000059800	XLOC_009617	0.504085549500544282
SSTP_0000059900	XLOC_010204	0.636608425940987458
SSTP_0000060000	XLOC_010203	0.7
SSTP_0000060100	XLOC_010202	0.7
SSTP_0000060200	XLOC_010201	0.7
SSTP_0000060300	XLOC_009616	0.7
SSTP_0000060400	XLOC_010200	0.7
SSTP_0000060500	XLOC_009615	0.7
SSTP_0000060600	XLOC_009614	0.7
SSTP_0000060700	XLOC_010199	0.7
SSTP_0000060800	XLOC_010198	0.615062761506276151
SSTP_0000060900	XLOC_010197	0.67532409786495156
SSTP_0000061000	XLOC_010196	0.63
SSTP_0000061100	XLOC_010195	0.627106350630837962
SSTP_0000061200	XLOC_010194	0.611391404285977395
SSTP_0000061300	XLOC_009613	0.7
SSTP_0000061400	XLOC_009612	0.612956597172572235
SSTP_0000061500	XLOC_010193	0.682688932038834951
SSTP_0000061600	XLOC_009611	0.682093750300489519
SSTP_0000061700	XLOC_009610	0.7
SSTP_0000061900	XLOC_009609	0.389902043580425556
SSTP_0000062100	XLOC_009608	0.698553792035547177
SSTP_0000062200	XLOC_009607	0.698200654307524537
SSTP_0000062300	XLOC_010192	0.7
SSTP_0000062400	XLOC_009606	0.7
SSTP_0000062500	XLOC_010191	0.7
SSTP_0000062600	XLOC_009605	0.612762220518024473
SSTP_0000062700	XLOC_009604	0.7
SSTP_0000062800	XLOC_010189	0.697071763433104941
SSTP_0000062900	XLOC_009603	0.7
SSTP_0000063000	XLOC_009602	0.600942127729712765
SSTP_0000063300	XLOC_010188	0.63
SSTP_0000064100	XLOC_008521	0.697890658631080499
SSTP_0000064200	XLOC_008522	0.7
SSTP_0000064300	XLOC_009168	0.7
SSTP_0000064400	XLOC_009169	0.7
SSTP_0000064450	XLOC_008523	0.514234396048495734
SSTP_0000064500	XLOC_008524	0.63
SSTP_0000064600	XLOC_009170	0.7
SSTP_0000064700	XLOC_009171	0.374647887323943662
SSTP_0000065100	XLOC_008539	0.656988266892847045
SSTP_0000065400	XLOC_009189	0.264409398133247506
SSTP_0000065500	XLOC_008540	0.482698961937716263
SSTP_0000065600	XLOC_009191	0.451175656984785615
SSTP_0000065700	XLOC_009192	0.405826799456936183
SSTP_0000065800	XLOC_008541	0.685486443381180223
SSTP_0000066100	XLOC_009193	0.500721034311287917
SSTP_0000066200	XLOC_008542	0.536098310291858679
SSTP_0000066250	XLOC_008543	0.63
SSTP_0000066300	XLOC_009194	0.63
SSTP_0000066500	XLOC_008545	0.7
SSTP_0000066550	XLOC_009195	0.7
SSTP_0000066600	XLOC_008546	0.7
SSTP_0000066700	XLOC_008547	0.589354838709677419
SSTP_0000066800	XLOC_008548	0.7
SSTP_0000066850	XLOC_008549	0.7
SSTP_0000066900	XLOC_009196	0.7
SSTP_0000066950	XLOC_009197	0.7
SSTP_0000067000	XLOC_008550	0.472184492109249035
SSTP_0000067600	XLOC_008579	0.223765690376569038
SSTP_0000067700	XLOC_001505	0.63
SSTP_0000068200	XLOC_001590	0.5775
SSTP_0000068600	XLOC_003568	0.468571428571428571
SSTP_0000068700	XLOC_003153	0.7
SSTP_0000068800	XLOC_003152	0.7
SSTP_0000068900	XLOC_001478	0.7
SSTP_0000069100	XLOC_001477	0.447037325001827426
SSTP_0000069300	XLOC_001476	0.7
SSTP_0000069400	XLOC_003151	0.489686519356944096
SSTP_0000069500	XLOC_003150	0.695763993948562784
SSTP_0000069600	XLOC_003149	0.693878811547718957
SSTP_0000069700	XLOC_003148	0.7
SSTP_0000069800	XLOC_003147	0.694466403162055336
SSTP_0000069900	XLOC_001475	0.7
SSTP_0000070000	XLOC_003146	0.7
SSTP_0000070100	XLOC_001474	0.7
SSTP_0000070200	XLOC_003145	0.7
SSTP_0000070300	XLOC_001473	0.7
SSTP_0000070400	XLOC_001472	0.7
SSTP_0000070500	XLOC_003144	0.680212014134275618
SSTP_0000070600	XLOC_001471	0.7
SSTP_0000070700	XLOC_003143	0.7
SSTP_0000071000	XLOC_001470	0.424678092735864721
SSTP_0000071100	XLOC_001469	0.7
SSTP_0000071200	XLOC_001468	0.7
SSTP_0000071300	XLOC_001467	0.7
SSTP_0000071400	XLOC_003142	0.7
SSTP_0000071500	XLOC_003141	0.7
SSTP_0000071600	XLOC_003140	0.7
SSTP_0000071700	XLOC_001466	0.7
SSTP_0000071800	XLOC_001465	0.7
SSTP_0000071900	XLOC_001464	0.7
SSTP_0000072100	XLOC_003174	0.7
SSTP_0000072200	XLOC_003173	0.7
SSTP_0000072300	XLOC_003172	0.673960612691466083
SSTP_0000072400	XLOC_001492	0.7
SSTP_0000072500	XLOC_003171	0.696391752577319588
SSTP_0000072600	XLOC_001491	0.7
SSTP_0000072800	XLOC_003170	0.640619163129169193
SSTP_0000072900	XLOC_003169	0.7
SSTP_0000073000	XLOC_001490	0.7
SSTP_0000073100	XLOC_003168	0.636822330479579945
SSTP_0000073200	XLOC_003167	0.7
SSTP_0000073300	XLOC_001489	0.584226109325119643
SSTP_0000073600	XLOC_003166	0.585320613751837186
